"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"1393","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,116,7912,7912,7917,6,2013-02-23,2013-02-23,2013-02-25,-1.2529,-1.4963,0.211,-7.5176,-0.658,-0.9103,0.2198,-3.9478,16.1653,15.917,0.2151,96.992,0.3295,-0.2378
"1394","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,117,7936,7940,7941,6,2013-03-07,2013-03-09,2013-03-09,-1.6025,-1.8509,0.2756,-9.615,-0.8113,-1.0468,0.2637,-4.868,15.6293,15.359,0.2945,93.776,-0.9121,-0.8259
"1395","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,118,7972,7980,7987,16,2013-03-25,2013-03-29,2013-04-01,-1.766,-2.1384,0.2802,-28.256,-1.0532,-1.4352,0.2919,-16.8516,14.6528,14.244,0.3431,234.444,-0.4148,-0.129
"1396","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,119,8000,8004,8009,10,2013-04-08,2013-04-10,2013-04-12,-1.3175,-1.5056,0.2296,-13.1752,-0.6174,-0.805,0.2439,-6.1742,14.544,14.358,0.1931,145.44,-0.0583,-0.6656
"1397","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,120,8068,8068,8071,4,2013-05-12,2013-05-12,2013-05-13,-0.708,-0.8993,0.2209,-2.832,0.0395,-0.1429,0.2106,0.1578,14.6245,14.424,0.2315,58.498,0.014,-0.1147
"1398","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,121,8092,8098,8101,10,2013-05-24,2013-05-27,2013-05-28,-1.2438,-1.5536,0.3371,-12.4376,-0.6139,-0.9169,0.332,-6.1388,14.1788,13.857,0.3472,141.788,-0.4149,-0.4647
"1399","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,122,8110,8110,8113,4,2013-06-02,2013-06-02,2013-06-03,-0.8804,-0.9185,0.044,-3.5216,-0.2562,-0.2892,0.0381,-1.0248,14.391,14.364,0.0312,57.564,-0.1319,-0.0005
"1400","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,123,8198,8200,8201,4,2013-07-16,2013-07-17,2013-07-17,-0.7419,-0.7629,0.0242,-2.9676,-0.0939,-0.108,0.0163,-0.3756,13.5095,13.492,0.0202,54.038,-0.0624,-0.1163
"1401","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,124,8244,8244,8247,4,2013-08-08,2013-08-08,2013-08-09,-0.8693,-0.8713,0.0023,-3.4772,-0.0824,-0.0851,0.0031,-0.3298,13.5605,13.555,0.0064,54.242,-0.4558,-0.1027
"1402","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,125,8314,8318,8319,6,2013-09-12,2013-09-14,2013-09-14,-0.6807,-0.754,0.0755,-4.0842,-0.1257,-0.1947,0.0715,-0.7542,14.0817,14.021,0.0643,84.49,-0.1034,-0.2484
"1403","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,126,8360,8364,8365,6,2013-10-05,2013-10-07,2013-10-07,-1.0716,-1.5786,0.4146,-6.4298,-0.5054,-1.0173,0.4189,-3.0322,14.0623,13.575,0.3974,84.374,-0.4607,-1.2824
"1404","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,127,8382,8384,8385,4,2013-10-16,2013-10-17,2013-10-17,-0.5386,-0.5538,0.0176,-2.1544,-0.0151,-0.0295,0.0166,-0.0606,14.81,14.805,0.0058,59.24,-0.034,-0.3901
"1405","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,128,8396,8396,8399,4,2013-10-23,2013-10-23,2013-10-24,-0.9464,-0.9862,0.046,-3.7856,-0.3887,-0.4322,0.0502,-1.5548,14.545,14.495,0.0577,58.18,-0.254,-0.2202
"1406","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,129,8508,8516,8517,10,2013-12-18,2013-12-22,2013-12-22,-2.2814,-3.446,0.8355,-22.8138,-1.4094,-2.5965,0.8535,-14.0944,14.953,13.869,0.7767,149.53,-0.6022,0.4078
"1407","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,130,8526,8526,8529,4,2013-12-27,2013-12-27,2013-12-28,-3.4927,-3.4999,0.0083,-13.9708,-2.6345,-2.6449,0.012,-10.5382,14.0125,13.991,0.0248,56.05,0.0537,-1.6309
"1408","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,131,8679,8681,8684,6,2014-03-14,2014-03-15,2014-03-16,-1.2961,-1.9195,0.5952,-7.7768,-0.4748,-1.1011,0.5977,-2.8488,15.7763,15.154,0.607,94.658,-0.5948,-0.6005
"1409","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,132,8767,8767,8774,8,2014-04-27,2014-04-27,2014-04-30,-1.2188,-1.4155,0.1589,-9.7502,-0.351,-0.5445,0.1588,-2.8084,14.017,13.829,0.1567,112.136,-0.5337,-0.0201
"1410","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,133,8843,8845,8848,6,2014-06-04,2014-06-05,2014-06-06,-0.8007,-0.9103,0.0922,-4.8044,-0.2061,-0.3164,0.0892,-1.2368,14.4153,14.306,0.0862,86.492,-0.3317,-0.0986
"1411","Saldanha Bay","MUR",17.8693008422852,-33.019401550293,134,8869,8869,8874,6,2014-06-17,2014-06-17,2014-06-19,-0.7544,-0.8394,0.1009,-4.5266,-0.1493,-0.237,0.1039,-0.8958,14.135,14.082,0.0745,84.81,-0.4218,-0.1169
"1412","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,115,7808,7810,7813,6,2013-01-02,2013-01-03,2013-01-04,-1.1198,-1.1724,0.0511,-6.719,-0.2468,-0.3008,0.0541,-1.481,17.6963,17.644,0.0532,106.178,-0.1464,-0.1683
"1413","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,116,7864,7870,7879,16,2013-01-30,2013-02-02,2013-02-06,-2.1242,-2.6642,0.2966,-33.987,-0.9871,-1.5224,0.2949,-15.794,16.6249,16.083,0.2964,265.998,-0.2382,-0.2974
"1414","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,117,7968,7972,7975,8,2013-03-23,2013-03-25,2013-03-26,-1.3021,-1.4489,0.1896,-10.4168,-0.6605,-0.8145,0.201,-5.2844,16.8735,16.703,0.2296,134.988,-0.3295,-0.4314
"1415","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,118,7982,7984,7987,6,2013-03-30,2013-03-31,2013-04-01,-1.754,-2.2604,0.6698,-10.5238,-1.1946,-1.7026,0.6739,-7.1678,16.1373,15.63,0.6958,96.824,-1.0501,-0.1514
"1416","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,119,8000,8002,8007,8,2013-04-08,2013-04-09,2013-04-11,-1.2915,-1.5494,0.2972,-10.3318,-0.7792,-1.0399,0.301,-6.2338,16.3915,16.141,0.2897,131.132,-0.4525,-0.6071
"1417","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,120,8088,8090,8093,6,2013-05-22,2013-05-23,2013-05-24,-0.4356,-0.623,0.1884,-2.6134,0.0413,-0.1464,0.1901,0.2478,17.1873,17.001,0.2004,103.124,-0.0371,-0.2262
"1418","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,121,8110,8110,8113,4,2013-06-02,2013-06-02,2013-06-03,-0.8784,-0.9441,0.0758,-3.5138,-0.3887,-0.456,0.0777,-1.5548,16.3995,16.352,0.0548,65.598,-0.6904,-0.047
"1419","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,122,8296,8296,8301,6,2013-09-03,2013-09-03,2013-09-05,-0.6411,-0.6485,0.0096,-3.8466,-0.2102,-0.2189,0.011,-1.261,15.5697,15.547,0.0227,93.418,0.1461,-0.0561
"1420","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,123,8312,8322,8325,14,2013-09-11,2013-09-16,2013-09-17,-0.6512,-0.7121,0.0519,-9.1174,-0.1784,-0.2345,0.0494,-2.4976,15.696,15.633,0.0434,219.744,-0.0504,-0.1688
"1421","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,124,8358,8360,8365,8,2013-10-04,2013-10-05,2013-10-07,-0.7559,-0.844,0.0902,-6.0474,-0.2956,-0.383,0.0901,-2.3646,15.8925,15.795,0.1108,127.14,-0.1923,-0.1217
"1422","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,125,8374,8378,8387,14,2013-10-12,2013-10-14,2013-10-18,-0.697,-0.7726,0.0743,-9.7576,-0.2671,-0.3406,0.077,-3.7396,16.1249,16.029,0.0732,225.748,-0.134,-0.0016
"1423","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,126,8396,8396,8399,4,2013-10-23,2013-10-23,2013-10-24,-0.6813,-0.7767,0.1102,-2.7252,-0.2629,-0.3585,0.1103,-1.0518,16.3345,16.226,0.1253,65.338,0.3194,-0.1067
"1424","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,127,8510,8516,8517,8,2013-12-19,2013-12-22,2013-12-22,-1.8454,-2.4977,0.4823,-14.763,-0.9569,-1.606,0.4799,-7.6552,16.7113,16.105,0.4508,133.69,-0.4855,0.273
"1425","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,128,8526,8526,8529,4,2013-12-27,2013-12-27,2013-12-28,-2.1182,-2.256,0.1591,-8.473,-1.2403,-1.374,0.1543,-4.9614,16.63,16.482,0.1709,66.52,0.0494,-1.3006
"1426","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,129,8679,8681,8688,10,2014-03-14,2014-03-15,2014-03-18,-1.6477,-2.2364,0.3622,-16.4774,-0.8978,-1.4748,0.3541,-8.9782,16.929,16.385,0.3341,169.29,-0.4009,-0.3861
"1427","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,130,8823,8823,8828,6,2014-05-25,2014-05-25,2014-05-27,-1.9121,-2.0555,0.1957,-11.4724,-1.4355,-1.5808,0.197,-8.6132,15.6317,15.519,0.1707,93.79,-2.3485,-0.2607
"1428","Saldanha Bay","MUR",17.3309001922607,-33.0853004455566,131,8837,8845,8848,12,2014-06-01,2014-06-05,2014-06-06,-0.8569,-1.2402,0.2502,-10.2824,-0.3667,-0.747,0.2481,-4.4,16.3865,15.95,0.308,196.638,-0.1301,-0.2793
"1429","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,106,7840,7842,7845,6,2013-01-18,2013-01-19,2013-01-20,-0.66,-0.7444,0.0884,-3.96,-0.1583,-0.2434,0.088,-0.9496,19.858,19.774,0.1021,119.148,-0.033,-0.345
"1430","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,107,7864,7864,7883,20,2013-01-30,2013-01-30,2013-02-08,-0.7673,-1.4206,0.2371,-15.346,-0.3415,-0.9551,0.2251,-6.8302,19.9262,19.244,0.2474,398.524,-0.0616,-0.0882
"1431","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,108,8018,8020,8023,6,2013-04-17,2013-04-18,2013-04-19,-0.3464,-0.4059,0.0463,-2.0786,-0.0683,-0.1272,0.0461,-0.41,19.2063,19.147,0.0582,115.238,-0.0982,-0.1363
"1432","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,109,8296,8298,8301,6,2013-09-03,2013-09-04,2013-09-05,-0.6365,-0.7048,0.0878,-3.8188,-0.144,-0.2127,0.084,-0.8642,15.7807,15.712,0.0737,94.684,-0.15,-0.0877
"1433","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,110,8318,8322,8325,8,2013-09-14,2013-09-16,2013-09-17,-0.8213,-0.9092,0.0672,-6.5702,-0.2706,-0.3579,0.0671,-2.1646,15.8405,15.761,0.073,126.724,-0.1881,-0.1788
"1434","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,111,8354,8356,8367,14,2013-10-02,2013-10-03,2013-10-08,-0.6975,-0.7731,0.0704,-9.7644,-0.135,-0.2165,0.0707,-1.8902,16.2236,16.123,0.0824,227.13,-0.1622,-0.0307
"1435","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,112,8372,8384,8387,16,2013-10-11,2013-10-17,2013-10-18,-0.8788,-1.4144,0.3229,-14.0616,-0.3082,-0.8431,0.3221,-4.9312,16.2035,15.725,0.2756,259.256,-0.1301,-0.0508
"1436","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,113,8488,8490,8491,4,2013-12-08,2013-12-09,2013-12-09,-0.7428,-0.7828,0.0461,-2.9714,-0.1097,-0.1541,0.0512,-0.439,18.25,18.232,0.0208,73,-0.1247,-0.3017
"1437","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,114,8508,8510,8513,6,2013-12-18,2013-12-19,2013-12-20,-0.6768,-0.7075,0.0359,-4.0606,-0.0766,-0.1065,0.0343,-0.4598,18.763,18.703,0.0717,112.578,-0.0826,-0.4701
"1438","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,115,8648,8648,8651,4,2014-02-26,2014-02-26,2014-02-27,-1.1109,-1.481,0.4274,-4.4436,-0.7602,-1.1323,0.4297,-3.0408,19.729,19.36,0.4261,78.916,-0.1139,-0.7967
"1439","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,116,8799,8801,8806,8,2014-05-13,2014-05-14,2014-05-16,-0.3683,-0.5137,0.0959,-2.9468,-0.115,-0.2614,0.0963,-0.92,18.1308,18.002,0.0992,145.046,-0.1797,-0.1288
"1440","Saldanha Bay","MUR",16.3971004486084,-33.2831001281738,117,8823,8823,8828,6,2014-05-25,2014-05-25,2014-05-27,-0.3225,-0.4295,0.083,-1.935,-0.095,-0.1977,0.0797,-0.5702,17.7183,17.658,0.0532,106.31,-0.4964,-0.1468
"1441","Sea Point","MUR",18.264799118042,-33.8872985839844,99,7822,7824,7827,6,2013-01-09,2013-01-10,2013-01-11,-0.9335,-1.0012,0.0672,-5.6012,-0.1682,-0.2341,0.0602,-1.009,17.454,17.386,0.0599,104.724,-0.4494,0.0903
"1442","Sea Point","MUR",18.264799118042,-33.8872985839844,100,7836,7838,7841,6,2013-01-16,2013-01-17,2013-01-18,-1.6549,-2.0844,0.476,-9.9294,-0.9047,-1.335,0.4721,-5.4284,16.6503,16.221,0.482,99.902,-0.9203,-0.5531
"1443","Sea Point","MUR",18.264799118042,-33.8872985839844,101,7856,7864,7885,30,2013-01-26,2013-01-30,2013-02-09,-1.8285,-3.4309,0.737,-54.8536,-0.9627,-2.5581,0.7285,-28.8808,16.4747,14.848,0.7494,494.242,-0.527,-0.2162
"1444","Sea Point","MUR",18.264799118042,-33.8872985839844,102,7946,7952,7953,8,2013-03-12,2013-03-15,2013-03-15,-1.6422,-1.9594,0.3728,-13.1374,-0.7473,-1.0599,0.3703,-5.9782,16.2528,15.926,0.3796,130.022,-0.3126,-0.8422
"1445","Sea Point","MUR",18.264799118042,-33.8872985839844,103,7988,7988,7995,8,2013-04-02,2013-04-02,2013-04-05,-1.8836,-2.2603,0.3146,-15.0692,-1.0577,-1.4442,0.3233,-8.4616,15.3135,15,0.2697,122.508,-1.4937,-0.2047
"1446","Sea Point","MUR",18.264799118042,-33.8872985839844,104,8004,8004,8007,4,2013-04-10,2013-04-10,2013-04-11,-2.2043,-2.2642,0.0692,-8.8172,-1.2778,-1.3467,0.0796,-5.1112,14.5945,14.569,0.0294,58.378,-0.2476,-0.2992
"1447","Sea Point","MUR",18.264799118042,-33.8872985839844,105,8018,8020,8021,4,2013-04-17,2013-04-18,2013-04-18,-1.5411,-1.6526,0.1287,-6.1646,-0.4845,-0.5928,0.1251,-1.938,14.749,14.603,0.1686,58.996,-0.4084,-0.0313
